[432, 33, 33, 33, 33, 33, 33, 33, 180, 180, 180, 180, 180, 180, 180, 180, 1.0000, 5.0346, 5.0346, 5.0346, 5.0346, 5.0346, 5.0346, 5.0346]
[433, 14, 14, 14, 14, 14, 14, 14, 97, 97, 97, 97, 97, 97, 97, 97, 1.0000, 14.0873, 14.0873, 14.0873, 14.0873, 14.0873, 14.0873, 14.0873]
[434, 29, 29, 29, 29, 29, 29, 29, 4, 4, 4, 4, 4, 4, 4, 4, 1.0000, 21.0849, 21.0849, 21.0849, 21.0849, 21.0849, 21.0849, 21.0849]
[435, 22, 22, 22, 22, 22, 22, 22, 10, 10, 10, 10, 10, 10, 10, 10, 1.0000, 7.3953, 7.3953, 7.3953, 7.3953, 7.3953, 7.3953, 7.3953]
[436, 24, 24, 24, 24, 24, 24, 24, 217, 217, 217, 217, 217, 217, 217, 217, 1.0000, 24.7875, 24.7875, 24.7875, 24.7875, 24.7875, 24.7875, 24.7875]
[437, 25, 25, 25, 25, 25, 25, 25, 253, 253, 253, 253, 253, 253, 253, 253, 1.0000, 11.5365, 11.5365, 11.5365, 11.5365, 11.5365, 11.5365, 11.5365]
[438, 24, 24, 24, 24, 24, 24, 24, 459, 459, 459, 459, 459, 459, 459, 459, 1.0000, 100.1603, 100.1603, 100.1603, 100.1603, 100.1603, 100.1603, 100.1603]
[439, 30, 30, 30, 30, 30, 30, 30, 560, 560, 560, 560, 560, 560, 560, 560, 1.0000, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794]
[440, 23, 23, 23, 23, 23, 23, 23, 111, 111, 111, 111, 111, 111, 111, 111, 1.0000, 15.5597, 15.5597, 15.5597, 15.5597, 15.5597, 15.5597, 15.5597]
[441, 14, 14, 14, 14, 14, 14, 14, 313, 313, 313, 313, 313, 313, 313, 313, 1.0000, 9.8119, 9.8119, 9.8119, 9.8119, 9.8119, 9.8119, 9.8119]
[442, 24, 24, 24, 24, 24, 24, 24, 315, 315, 315, 315, 315, 315, 315, 315, 1.0000, 68.9391, 68.9391, 68.9391, 68.9391, 68.9391, 68.9391, 68.9391]
[443, 23, 23, 23, 23, 23, 23, 23, 72, 72, 72, 72, 72, 72, 72, 72, 1.0000, 40.9980, 40.9980, 40.9980, 40.9980, 40.9980, 40.9980, 40.9980]
[444, 23, 23, 23, 23, 23, 23, 23, 1, 1, 1, 1, 1, 1, 1, 1, 1.0000, 155.4984, 155.4984, 155.4984, 155.4984, 155.4984, 155.4984, 155.4984]
[445, 1, 1, 1, 1, 1, 1, 1, 88, 88, 88, 88, 88, 88, 88, 88, 1.0000, 1.5807, 1.5807, 1.5807, 1.5807, 1.5807, 1.5807, 1.5807]
[446, 3, 3, 3, 3, 3, 3, 3, 31, 31, 31, 31, 31, 31, 31, 31, 1.0000, 7.0125, 7.0125, 7.0125, 7.0125, 7.0125, 7.0125, 7.0125]
[447, 21, 21, 21, 21, 21, 21, 21, 152, 152, 152, 152, 152, 152, 152, 152, 1.0000, 3.7515, 3.7515, 3.7515, 3.7515, 3.7515, 3.7515, 3.7515]
[448, 24, 24, 24, 24, 24, 24, 24, 205, 205, 205, 205, 205, 205, 205, 205, 1.0000, 21.9233, 21.9233, 21.9233, 21.9233, 21.9233, 21.9233, 21.9233]
[449, 27, 27, 27, 27, 27, 27, 27, 81, 81, 81, 81, 81, 81, 81, 81, 1.0000, 18.2221, 18.2221, 18.2221, 18.2221, 18.2221, 18.2221, 18.2221]
[450, 24, 24, 24, 24, 24, 24, 24, 310, 310, 310, 310, 310, 310, 310, 310, 1.0000, 367.5122, 367.5122, 367.5122, 367.5122, 367.5122, 367.5122, 367.5122]
[451, 24, 24, 24, 24, 24, 24, 24, 368, 368, 368, 368, 368, 368, 368, 368, 1.0000, 20.4516, 20.4516, 20.4516, 20.4516, 20.4516, 20.4516, 20.4516]
[452, 24, 24, 24, 24, 24, 24, 24, 61, 61, 61, 61, 61, 61, 61, 61, 1.0000, 36.2245, 36.2245, 36.2245, 36.2245, 36.2245, 36.2245, 36.2245]
[453, 17, 17, 17, 17, 17, 17, 17, 20, 20, 20, 20, 20, 20, 20, 20, 1.0000, 1.1538, 1.1538, 1.1538, 1.1538, 1.1538, 1.1538, 1.1538]
[454, 22, 22, 22, 22, 22, 22, 22, 163, 163, 163, 163, 163, 163, 163, 163, 1.0000, 10.6698, 10.6698, 10.6698, 10.6698, 10.6698, 10.6698, 10.6698]
[455, 22, 22, 22, 22, 22, 22, 22, 66, 66, 66, 66, 66, 66, 66, 66, 1.0000, 20.4538, 20.4538, 20.4538, 20.4538, 20.4538, 20.4538, 20.4538]
[456, 24, 24, 24, 24, 24, 24, 24, 106, 106, 106, 106, 106, 106, 106, 106, 1.0000, 42.2672, 42.2672, 42.2672, 42.2672, 42.2672, 42.2672, 42.2672]
[457, 13, 13, 13, 13, 13, 13, 13, 42, 42, 42, 42, 42, 42, 42, 42, 1.0000, 29.7535, 29.7535, 29.7535, 29.7535, 29.7535, 29.7535, 29.7535]
[458, 34, 34, 34, 34, 34, 34, 34, 201, 201, 201, 201, 201, 201, 201, 201, 1.0000, 3.4044, 3.4044, 3.4044, 3.4044, 3.4044, 3.4044, 3.4044]
[459, 22, 22, 22, 22, 22, 22, 22, 215, 215, 215, 215, 215, 215, 215, 215, 1.0000, 48.8717, 48.8717, 48.8717, 48.8717, 48.8717, 48.8717, 48.8717]
[460, 30, 30, 30, 30, 30, 30, 30, 151, 151, 151, 151, 151, 151, 151, 151, 1.0000, 8.0180, 8.0180, 8.0180, 8.0180, 8.0180, 8.0180, 8.0180]
[461, 3, 3, 3, 3, 3, 3, 3, 89, 89, 89, 89, 89, 89, 89, 89, 1.0000, 25.1307, 25.1307, 25.1307, 25.1307, 25.1307, 25.1307, 25.1307]
[462, 22, 22, 22, 22, 22, 22, 22, 2, 2, 2, 2, 2, 2, 2, 2, 1.0000, 14.5822, 14.5822, 14.5822, 14.5822, 14.5822, 14.5822, 14.5822]
[463, 24, 24, 24, 24, 24, 24, 24, 366, 366, 366, 366, 366, 366, 366, 366, 1.0000, 28.5869, 28.5869, 28.5869, 28.5869, 28.5869, 28.5869, 28.5869]
[464, 10, 10, 10, 10, 10, 10, 10, 34, 34, 34, 34, 34, 34, 34, 34, 1.0000, 56.8673, 56.8673, 56.8673, 56.8673, 56.8673, 56.8673, 56.8673]
[465, 23, 23, 23, 23, 23, 23, 23, 482, 482, 482, 482, 482, 482, 482, 482, 1.0000, 29.3916, 29.3916, 29.3916, 29.3916, 29.3916, 29.3916, 29.3916]
[466, 5, 5, 5, 5, 5, 5, 5, 14, 14, 14, 14, 14, 14, 14, 14, 1.0000, 28.5902, 28.5902, 28.5902, 28.5902, 28.5902, 28.5902, 28.5902]
[467, 26, 26, 26, 26, 26, 26, 26, 343, 343, 343, 343, 343, 343, 343, 343, 1.0000, 0.1319, 0.1319, 0.1319, 0.1319, 0.1319, 0.1319, 0.1319]
[468, 24, 24, 24, 24, 24, 24, 24, 5, 5, 5, 5, 5, 5, 5, 5, 1.0000, 89.1370, 89.1370, 89.1370, 89.1370, 89.1370, 89.1370, 89.1370]
[469, 25, 25, 25, 25, 25, 25, 25, 52, 52, 52, 52, 52, 52, 52, 52, 1.0000, 375.6579, 375.6579, 375.6579, 375.6579, 375.6579, 375.6579, 375.6579]
[470, 16, 16, 16, 16, 16, 16, 16, 104, 104, 104, 104, 104, 104, 104, 104, 1.0000, 11.0248, 11.0248, 11.0248, 11.0248, 11.0248, 11.0248, 11.0248]
[471, 25, 25, 25, 25, 25, 25, 25, 143, 143, 143, 143, 143, 143, 143, 143, 1.0000, 1705.6136, 1705.6136, 1705.6136, 1705.6136, 1705.6136, 1705.6136, 1705.6136]
[472, 32, 32, 32, 32, 32, 32, 32, 560, 560, 560, 560, 560, 560, 560, 560, 1.0000, 9.1335, 9.1335, 9.1335, 9.1335, 9.1335, 9.1335, 9.1335]
[473, 24, 24, 24, 24, 24, 24, 24, 58, 58, 58, 58, 58, 58, 58, 58, 1.0000, 100.0681, 100.0681, 100.0681, 100.0681, 100.0681, 100.0681, 100.0681]
[474, 22, 22, 22, 22, 22, 22, 22, 25, 25, 25, 25, 25, 25, 25, 25, 1.0000, 8.3368, 8.3368, 8.3368, 8.3368, 8.3368, 8.3368, 8.3368]
[475, 0, 0, 0, 0, 0, 0, 0, 144, 144, 144, 144, 144, 144, 144, 144, 1.0000, 36.9571, 36.9571, 36.9571, 36.9571, 36.9571, 36.9571, 36.9571]
[476, 22, 22, 22, 22, 22, 22, 22, 107, 107, 107, 107, 107, 107, 107, 107, 1.0000, 11.8069, 11.8069, 11.8069, 11.8069, 11.8069, 11.8069, 11.8069]
[477, 10, 10, 10, 10, 10, 10, 10, 340, 340, 340, 340, 340, 340, 340, 340, 1.0000, 3.8270, 3.8270, 3.8270, 3.8270, 3.8270, 3.8270, 3.8270]
[478, 25, 25, 25, 25, 25, 25, 25, 373, 373, 373, 373, 373, 373, 373, 373, 1.0000, 33.2629, 33.2629, 33.2629, 33.2629, 33.2629, 33.2629, 33.2629]
[479, 22, 22, 22, 22, 22, 22, 22, 51, 51, 51, 51, 51, 51, 51, 51, 1.0000, 8.1144, 8.1144, 8.1144, 8.1144, 8.1144, 8.1144, 8.1144]
[480, 22, 22, 22, 22, 22, 22, 22, 17, 17, 17, 17, 17, 17, 17, 17, 1.0000, 128.5575, 128.5575, 128.5575, 128.5575, 128.5575, 128.5575, 128.5575]
[481, 22, 22, 22, 22, 22, 22, 22, 83, 83, 83, 83, 83, 83, 83, 83, 1.0000, 7.7139, 7.7139, 7.7139, 7.7139, 7.7139, 7.7139, 7.7139]
[482, 17, 17, 17, 17, 17, 17, 17, 3, 3, 3, 3, 3, 3, 3, 3, 1.0000, 59.8766, 59.8766, 59.8766, 59.8766, 59.8766, 59.8766, 59.8766]
[483, 24, 24, 24, 24, 24, 24, 24, 314, 314, 314, 314, 314, 314, 314, 314, 1.0000, 27.5208, 27.5208, 27.5208, 27.5208, 27.5208, 27.5208, 27.5208]
[484, 24, 24, 24, 24, 24, 24, 24, 36, 36, 36, 36, 36, 36, 36, 36, 1.0000, 101.9300, 101.9300, 101.9300, 101.9300, 101.9300, 101.9300, 101.9300]
[485, 24, 24, 24, 24, 24, 24, 24, 287, 287, 287, 287, 287, 287, 287, 287, 1.0000, 16.6155, 16.6155, 16.6155, 16.6155, 16.6155, 16.6155, 16.6155]
[486, 34, 34, 34, 34, 34, 34, 34, 30, 30, 30, 30, 30, 30, 30, 30, 1.0000, 7.1318, 7.1318, 7.1318, 7.1318, 7.1318, 7.1318, 7.1318]
[487, 25, 25, 25, 25, 25, 25, 25, 120, 120, 120, 120, 120, 120, 120, 120, 1.0000, 26.5113, 26.5113, 26.5113, 26.5113, 26.5113, 26.5113, 26.5113]
[488, 24, 24, 24, 24, 24, 24, 24, 186, 186, 186, 186, 186, 186, 186, 186, 1.0000, 30.8143, 30.8143, 30.8143, 30.8143, 30.8143, 30.8143, 30.8143]
[489, 489, 489, 489, 489, 489, 489, 489, -1, -1, -1, -1, -1, -1, -1, -1, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000]
[490, 0, 0, 0, 0, 0, 0, 0, 67, 67, 67, 67, 67, 67, 67, 67, 1.0000, 6.1080, 6.1080, 6.1080, 6.1080, 6.1080, 6.1080, 6.1080]
[491, 24, 24, 24, 24, 24, 24, 24, 83, 83, 83, 83, 83, 83, 83, 83, 1.0000, 75.2323, 75.2323, 75.2323, 75.2323, 75.2323, 75.2323, 75.2323]
[492, 22, 22, 22, 22, 22, 22, 22, 407, 407, 407, 407, 407, 407, 407, 407, 1.0000, 4.6239, 4.6239, 4.6239, 4.6239, 4.6239, 4.6239, 4.6239]
[493, 25, 25, 25, 25, 25, 25, 25, 177, 177, 177, 177, 177, 177, 177, 177, 1.0000, 10.7640, 10.7640, 10.7640, 10.7640, 10.7640, 10.7640, 10.7640]
[494, 2, 2, 2, 2, 2, 2, 2, 267, 267, 267, 267, 267, 267, 267, 267, 1.0000, 5.3365, 5.3365, 5.3365, 5.3365, 5.3365, 5.3365, 5.3365]
[495, 24, 24, 24, 24, 24, 24, 24, 71, 71, 71, 71, 71, 71, 71, 71, 1.0000, 96.5950, 96.5950, 96.5950, 96.5950, 96.5950, 96.5950, 96.5950]
[496, 24, 24, 24, 24, 24, 24, 24, 11, 11, 11, 11, 11, 11, 11, 11, 1.0000, 70.6746, 70.6746, 70.6746, 70.6746, 70.6746, 70.6746, 70.6746]
[497, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 1.0000, 55.8914, 55.8914, 55.8914, 55.8914, 55.8914, 55.8914, 55.8914]
[498, 498, 498, 498, 498, 498, 498, 498, -1, -1, -1, -1, -1, -1, -1, -1, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000]
[499, 24, 24, 24, 24, 24, 24, 24, 68, 68, 68, 68, 68, 68, 68, 68, 1.0000, 90.4564, 90.4564, 90.4564, 90.4564, 90.4564, 90.4564, 90.4564]
[500, 24, 24, 24, 24, 24, 24, 24, 341, 341, 341, 341, 341, 341, 341, 341, 1.0000, 17.7670, 17.7670, 17.7670, 17.7670, 17.7670, 17.7670, 17.7670]
[501, 24, 24, 24, 24, 24, 24, 24, 218, 218, 218, 218, 218, 218, 218, 218, 1.0000, 96.1312, 96.1312, 96.1312, 96.1312, 96.1312, 96.1312, 96.1312]
[502, 23, 23, 23, 23, 23, 23, 23, 278, 278, 278, 278, 278, 278, 278, 278, 1.0000, 60.2950, 60.2950, 60.2950, 60.2950, 60.2950, 60.2950, 60.2950]
[503, 22, 22, 22, 22, 22, 22, 22, 85, 85, 85, 85, 85, 85, 85, 85, 1.0000, 11.1600, 11.1600, 11.1600, 11.1600, 11.1600, 11.1600, 11.1600]
[504, 22, 22, 22, 22, 22, 22, 22, 3, 3, 3, 3, 3, 3, 3, 3, 1.0000, 18.7814, 18.7814, 18.7814, 18.7814, 18.7814, 18.7814, 18.7814]
[505, 22, 22, 22, 22, 22, 22, 22, 1, 1, 1, 1, 1, 1, 1, 1, 1.0000, 2.6876, 2.6876, 2.6876, 2.6876, 2.6876, 2.6876, 2.6876]
[506, 6, 6, 6, 6, 6, 6, 6, 644, 644, 644, 644, 644, 644, 644, 644, 1.0000, 5.9500, 5.9500, 5.9500, 5.9500, 5.9500, 5.9500, 5.9500]
[507, 23, 23, 23, 23, 23, 23, 23, 11, 11, 11, 11, 11, 11, 11, 11, 1.0000, 137.8914, 137.8914, 137.8914, 137.8914, 137.8914, 137.8914, 137.8914]
[508, 22, 22, 22, 22, 22, 22, 22, 55, 55, 55, 55, 55, 55, 55, 55, 1.0000, 541.5764, 541.5764, 541.5764, 541.5764, 541.5764, 541.5764, 541.5764]
[509, 23, 23, 23, 23, 23, 23, 23, 164, 164, 164, 164, 164, 164, 164, 164, 1.0000, 92.8321, 92.8321, 92.8321, 92.8321, 92.8321, 92.8321, 92.8321]
[510, 35, 35, 35, 35, 35, 35, 35, 422, 422, 422, 422, 422, 422, 422, 422, 1.0000, 1.6287, 1.6287, 1.6287, 1.6287, 1.6287, 1.6287, 1.6287]
[511, 14, 14, 14, 14, 14, 14, 14, 73, 73, 73, 73, 73, 73, 73, 73, 1.0000, 111.4861, 111.4861, 111.4861, 111.4861, 111.4861, 111.4861, 111.4861]
[512, 16, 16, 16, 16, 16, 16, 16, 97, 97, 97, 97, 97, 97, 97, 97, 1.0000, 16.0091, 16.0091, 16.0091, 16.0091, 16.0091, 16.0091, 16.0091]
[513, 29, 29, 29, 29, 29, 29, 29, 1, 1, 1, 1, 1, 1, 1, 1, 1.0000, 70.8563, 70.8563, 70.8563, 70.8563, 70.8563, 70.8563, 70.8563]
[514, 17, 17, 17, 17, 17, 17, 17, 421, 421, 421, 421, 421, 421, 421, 421, 1.0000, 0.3956, 0.3956, 0.3956, 0.3956, 0.3956, 0.3956, 0.3956]
[515, 5, 5, 5, 5, 5, 5, 5, 58, 58, 58, 58, 58, 58, 58, 58, 1.0000, 9.4641, 9.4641, 9.4641, 9.4641, 9.4641, 9.4641, 9.4641]
[516, 8, 8, 8, 8, 8, 8, 8, 24, 24, 24, 24, 24, 24, 24, 24, 1.0000, 62.1635, 62.1635, 62.1635, 62.1635, 62.1635, 62.1635, 62.1635]
[517, 24, 24, 24, 24, 24, 24, 24, 55, 55, 55, 55, 55, 55, 55, 55, 1.0000, 30.9459, 30.9459, 30.9459, 30.9459, 30.9459, 30.9459, 30.9459]
[518, 17, 17, 17, 17, 17, 17, 17, 24, 24, 24, 24, 24, 24, 24, 24, 1.0000, 37.6571, 37.6571, 37.6571, 37.6571, 37.6571, 37.6571, 37.6571]
[519, 25, 25, 25, 25, 25, 25, 25, 7, 7, 7, 7, 7, 7, 7, 7, 1.0000, 11.8417, 11.8417, 11.8417, 11.8417, 11.8417, 11.8417, 11.8417]
[520, 22, 22, 22, 22, 22, 22, 22, 231, 231, 231, 231, 231, 231, 231, 231, 1.0000, 9.4063, 9.4063, 9.4063, 9.4063, 9.4063, 9.4063, 9.4063]
[521, 32, 32, 32, 32, 32, 32, 32, 368, 368, 368, 368, 368, 368, 368, 368, 1.0000, 11.0541, 11.0541, 11.0541, 11.0541, 11.0541, 11.0541, 11.0541]
[522, 13, 13, 13, 13, 13, 13, 13, 172, 172, 172, 172, 172, 172, 172, 172, 1.0000, 3.9727, 3.9727, 3.9727, 3.9727, 3.9727, 3.9727, 3.9727]
[523, 19, 19, 19, 19, 19, 19, 19, 23, 23, 23, 23, 23, 23, 23, 23, 1.0000, 25.3358, 25.3358, 25.3358, 25.3358, 25.3358, 25.3358, 25.3358]
[524, 22, 22, 22, 22, 22, 22, 22, 278, 278, 278, 278, 278, 278, 278, 278, 1.0000, 9.7356, 9.7356, 9.7356, 9.7356, 9.7356, 9.7356, 9.7356]
[525, 24, 24, 24, 24, 24, 24, 24, 20, 20, 20, 20, 20, 20, 20, 20, 1.0000, 33.6249, 33.6249, 33.6249, 33.6249, 33.6249, 33.6249, 33.6249]
[526, 24, 24, 24, 24, 24, 24, 24, 156, 156, 156, 156, 156, 156, 156, 156, 1.0000, 182.5938, 182.5938, 182.5938, 182.5938, 182.5938, 182.5938, 182.5938]
[527, 3, 3, 3, 3, 3, 3, 3, 368, 368, 368, 368, 368, 368, 368, 368, 1.0000, 6.8846, 6.8846, 6.8846, 6.8846, 6.8846, 6.8846, 6.8846]
[528, 22, 22, 22, 22, 22, 22, 22, 12, 12, 12, 12, 12, 12, 12, 12, 1.0000, 20.0641, 20.0641, 20.0641, 20.0641, 20.0641, 20.0641, 20.0641]
[529, 20, 20, 20, 20, 20, 20, 20, 39, 39, 39, 39, 39, 39, 39, 39, 1.0000, 12.7975, 12.7975, 12.7975, 12.7975, 12.7975, 12.7975, 12.7975]
[530, 24, 24, 24, 24, 24, 24, 24, 64, 64, 64, 64, 64, 64, 64, 64, 1.0000, 77.1228, 77.1228, 77.1228, 77.1228, 77.1228, 77.1228, 77.1228]
[531, 24, 24, 24, 24, 24, 24, 24, 86, 86, 86, 86, 86, 86, 86, 86, 1.0000, 86.9631, 86.9631, 86.9631, 86.9631, 86.9631, 86.9631, 86.9631]
[532, 24, 24, 24, 24, 24, 24, 24, 253, 253, 253, 253, 253, 253, 253, 253, 1.0000, 31.5847, 31.5847, 31.5847, 31.5847, 31.5847, 31.5847, 31.5847]
[533, 22, 22, 22, 22, 22, 22, 22, 332, 332, 332, 332, 332, 332, 332, 332, 1.0000, 44.7897, 44.7897, 44.7897, 44.7897, 44.7897, 44.7897, 44.7897]
[534, 22, 22, 22, 22, 22, 22, 22, 248, 248, 248, 248, 248, 248, 248, 248, 1.0000, 9011.7891, 9011.7891, 9011.7891, 9011.7891, 9011.7891, 9011.7891, 9011.7891]
[535, 25, 25, 25, 25, 25, 25, 25, 39, 39, 39, 39, 39, 39, 39, 39, 1.0000, 300.4317, 300.4317, 300.4317, 300.4317, 300.4317, 300.4317, 300.4317]
[536, 29, 29, 29, 29, 29, 29, 29, 103, 103, 103, 103, 103, 103, 103, 103, 1.0000, 242.3644, 242.3644, 242.3644, 242.3644, 242.3644, 242.3644, 242.3644]
